Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Not Hispanic or Latino,Hispanic or Latino,White Alone,Black or African American Alone,American Indian and Alaska Native Alone,Asian Alone,Native Hawaiian and Other Pacific Islander Alone,Some Other Race Alone,Two or More Races,Two or More Races Including Some Other Race,"Two or More Races Excluding Some Other Race, and Three or More Races"
17562,4604.0,31.6,61989.0,22815.0,419.0,9.100781928757602,4581.0,23.0,4526.0,21.0,0.0,8.0,0.0,2.0,47.0,0.0,47.0
17563,3901.0,33.7,58100.0,20935.0,478.0,12.253268392719816,3797.0,104.0,3888.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,10.0
17565,2170.0,46.3,65313.0,31292.0,155.0,7.142857142857143,2117.0,53.0,2142.0,9.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0
17566,11974.0,35.9,54813.0,23316.0,1003.0,8.37648237848672,11514.0,460.0,11635.0,68.0,15.0,15.0,0.0,162.0,79.0,32.0,47.0
17569,5209.0,38.7,69850.0,28995.0,250.0,4.799385678633135,5158.0,51.0,5022.0,118.0,0.0,52.0,0.0,0.0,17.0,0.0,17.0
17570,215.0,42.4,34712.0,12752.0,54.0,25.11627906976744,215.0,0.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17572,3575.0,29.8,60382.0,23439.0,321.0,8.979020979020978,3413.0,162.0,3449.0,35.0,0.0,0.0,0.0,68.0,23.0,15.0,8.0
17576,207.0,47.6,62917.0,17338.0,10.0,4.830917874396135,207.0,0.0,197.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17578,7811.0,38.8,62784.0,25072.0,714.0,9.140955063372168,7255.0,556.0,7502.0,0.0,15.0,17.0,0.0,269.0,8.0,0.0,8.0
17579,6029.0,34.6,66844.0,24491.0,450.0,7.463924365566429,5993.0,36.0,5883.0,23.0,0.0,88.0,0.0,8.0,27.0,0.0,27.0
17581,914.0,41.1,57900.0,22394.0,43.0,4.704595185995624,895.0,19.0,874.0,0.0,0.0,4.0,0.0,27.0,9.0,0.0,9.0
17582,2056.0,39.9,80574.0,31851.0,68.0,3.307392996108949,2043.0,13.0,1982.0,0.0,0.0,41.0,0.0,13.0,20.0,0.0,20.0
17584,8876.0,51.3,65369.0,31680.0,583.0,6.568273997296079,8783.0,93.0,8567.0,148.0,0.0,99.0,0.0,12.0,50.0,0.0,50.0
17601,48769.0,44.5,64145.0,35652.0,2133.0,4.373680001640387,45220.0,3549.0,43840.0,1034.0,155.0,2100.0,17.0,819.0,804.0,9.0,795.0
17602,53743.0,34.2,42364.0,20820.0,10293.0,19.152261689894498,38192.0,15551.0,38879.0,6245.0,110.0,1521.0,15.0,4908.0,2065.0,373.0,1692.0
17603,61719.0,35.5,44752.0,24702.0,11336.0,18.367115474975293,47240.0,14479.0,46542.0,6364.0,152.0,1464.0,82.0,4509.0,2606.0,751.0,1855.0
17606,592.0,86.1,26875.0,19539.0,0.0,0.0,574.0,18.0,562.0,12.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0
17701,44911.0,37.5,37456.0,20733.0,8430.0,18.770457126316494,43796.0,1115.0,38207.0,4729.0,52.0,497.0,22.0,257.0,1147.0,134.0,1013.0
17702,10564.0,41.3,45923.0,23338.0,1079.0,10.213934115865202,10503.0,61.0,10414.0,22.0,0.0,11.0,0.0,0.0,117.0,10.0,107.0
17721,1989.0,34.3,39631.0,21475.0,185.0,9.30115635997989,1960.0,29.0,1980.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,2.0
17723,55.0,54.3,36250.0,24167.0,21.0,38.18181818181818,55.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17724,5571.0,39.9,41232.0,19898.0,912.0,16.37049003769521,5557.0,14.0,5549.0,16.0,0.0,4.0,0.0,0.0,2.0,0.0,2.0
17727,37.0,58.3,40938.0,23881.0,6.0,16.216216216216218,37.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17728,5172.0,45.5,58778.0,25432.0,207.0,4.002320185614849,5099.0,73.0,4969.0,47.0,3.0,63.0,3.0,15.0,72.0,7.0,65.0
17729,63.0,59.3,37917.0,28684.0,6.0,9.523809523809524,63.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17730,284.0,48.4,86115.0,30743.0,18.0,6.338028169014085,284.0,0.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17731,159.0,59.1,51250.0,30926.0,12.0,7.547169811320755,159.0,0.0,157.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
17737,5881.0,42.3,51007.0,24229.0,771.0,13.110015303519809,5843.0,38.0,5759.0,61.0,28.0,14.0,0.0,7.0,12.0,0.0,12.0
17739,40.0,60.5,23750.0,22653.0,5.0,12.5,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17740,12940.0,38.9,51187.0,22463.0,1548.0,11.9629057187017,12823.0,117.0,12726.0,54.0,20.0,20.0,5.0,12.0,103.0,0.0,103.0
17742,62.0,32.5,28125.0,19240.0,7.0,11.290322580645162,62.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17744,3109.0,47.0,45032.0,20402.0,518.0,16.661305886137022,3103.0,6.0,2936.0,108.0,8.0,8.0,0.0,8.0,41.0,5.0,36.0
17745,19153.0,33.6,36547.0,21788.0,3838.0,20.03863624497468,18873.0,280.0,18154.0,476.0,9.0,98.0,11.0,38.0,367.0,38.0,329.0
17747,3231.0,34.8,52543.0,19012.0,265.0,8.201795109873105,3212.0,19.0,3146.0,31.0,3.0,15.0,0.0,17.0,19.0,2.0,17.0
17748,245.0,48.2,23571.0,23414.0,62.0,25.306122448979593,245.0,0.0,242.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17749,266.0,43.8,42969.0,18985.0,16.0,6.015037593984962,266.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17750,107.0,47.5,69844.0,27541.0,0.0,0.0,107.0,0.0,86.0,0.0,0.0,12.0,0.0,0.0,9.0,0.0,9.0
17751,7553.0,41.7,51806.0,23282.0,736.0,9.744472395074805,7486.0,67.0,7365.0,22.0,2.0,11.0,0.0,16.0,137.0,7.0,130.0
17752,4948.0,38.1,45988.0,21764.0,794.0,16.046887631366207,4902.0,46.0,4834.0,4.0,7.0,23.0,0.0,19.0,61.0,0.0,61.0
17754,11917.0,48.9,57828.0,31737.0,822.0,6.8977091549886715,11829.0,88.0,11509.0,131.0,3.0,61.0,0.0,52.0,161.0,4.0,157.0
17756,12220.0,42.8,49313.0,23331.0,833.0,6.816693944353519,12041.0,179.0,11436.0,426.0,86.0,14.0,0.0,34.0,224.0,31.0,193.0
17758,912.0,51.7,40625.0,23449.0,74.0,8.114035087719298,912.0,0.0,892.0,0.0,0.0,0.0,18.0,0.0,2.0,0.0,2.0
17760,550.0,48.6,48269.0,26150.0,60.0,10.909090909090908,550.0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17762,524.0,40.3,70833.0,24126.0,60.0,11.450381679389313,524.0,0.0,524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17763,422.0,40.4,34583.0,19256.0,120.0,28.436018957345972,421.0,1.0,413.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0
17764,2212.0,47.7,27630.0,16997.0,497.0,22.468354430379748,2195.0,17.0,2202.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0
17765,926.0,42.6,50455.0,24797.0,154.0,16.630669546436284,923.0,3.0,918.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0
17767,84.0,54.7,46023.0,26921.0,0.0,0.0,84.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17768,216.0,54.0,29531.0,16666.0,19.0,8.796296296296296,216.0,0.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17771,3487.0,44.0,48418.0,22902.0,412.0,11.815314023515917,3470.0,17.0,3471.0,3.0,0.0,3.0,0.0,3.0,7.0,0.0,7.0
17772,2500.0,39.6,55719.0,25770.0,188.0,7.52,2485.0,15.0,2486.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,3.0
17774,1261.0,35.7,45795.0,20033.0,174.0,13.79857256145916,1259.0,2.0,1256.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
17776,267.0,57.6,42500.0,21896.0,18.0,6.741573033707865,267.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
17777,7324.0,40.0,45777.0,23509.0,764.0,10.431458219552157,7257.0,67.0,7093.0,161.0,5.0,45.0,0.0,0.0,20.0,0.0,20.0
17778,75.0,62.8,26875.0,30791.0,9.0,12.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17779,165.0,32.0,52500.0,22819.0,2.0,1.2121212121212122,165.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0
17801,16142.0,41.9,35870.0,21392.0,2495.0,15.456572915376038,15551.0,591.0,15473.0,249.0,0.0,56.0,0.0,207.0,157.0,16.0,141.0
17810,6033.0,37.9,58207.0,12523.0,479.0,7.93966517487154,4968.0,1065.0,3442.0,1879.0,37.0,49.0,11.0,404.0,211.0,82.0,129.0
17812,1439.0,42.2,45000.0,18440.0,140.0,9.728978457261988,1439.0,0.0,1408.0,0.0,0.0,0.0,0.0,6.0,25.0,0.0,25.0
17813,1966.0,37.7,44868.0,20801.0,305.0,15.513733468972534,1947.0,19.0,1961.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
17814,4476.0,45.2,45270.0,21918.0,665.0,14.857015192135835,4408.0,68.0,4213.0,174.0,7.0,17.0,0.0,42.0,23.0,0.0,23.0
17815,31207.0,32.1,44521.0,23296.0,6198.0,19.86092863780562,30567.0,640.0,29364.0,1036.0,44.0,423.0,0.0,87.0,253.0,24.0,229.0
17820,5587.0,45.4,47813.0,25460.0,671.0,12.010023268301413,5497.0,90.0,5446.0,93.0,0.0,4.0,0.0,0.0,44.0,0.0,44.0
17821,18604.0,43.5,53067.0,30955.0,1773.0,9.530208557299506,18214.0,390.0,17638.0,279.0,14.0,428.0,0.0,91.0,154.0,33.0,121.0
17822,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17823,1223.0,41.4,47917.0,20154.0,171.0,13.982011447260835,1211.0,12.0,1203.0,15.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0
17824,3835.0,50.6,53640.0,28584.0,230.0,5.9973924380704045,3806.0,29.0,3816.0,4.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0
17827,681.0,42.4,43375.0,22351.0,76.0,11.160058737151248,646.0,35.0,668.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0
17829,259.0,32.3,42917.0,17913.0,51.0,19.69111969111969,254.0,5.0,242.0,11.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0
17830,1956.0,46.4,45938.0,23697.0,218.0,11.14519427402863,1939.0,17.0,1940.0,11.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0
17832,670.0,42.0,32656.0,23348.0,71.0,10.597014925373134,670.0,0.0,667.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0
17834,3603.0,41.9,45772.0,23078.0,461.0,12.794893144601721,3273.0,330.0,3574.0,6.0,0.0,0.0,0.0,0.0,23.0,0.0,23.0
17835,152.0,47.7,44375.0,25198.0,6.0,3.9473684210526314,152.0,0.0,146.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
17836,206.0,34.6,56875.0,26617.0,14.0,6.796116504854369,206.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17837,20017.0,34.8,48878.0,23530.0,2022.0,10.10141379827147,18957.0,1060.0,17516.0,1176.0,100.0,453.0,56.0,315.0,401.0,43.0,358.0
17840,511.0,36.9,37159.0,16527.0,162.0,31.702544031311156,511.0,0.0,511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17841,4894.0,41.2,46875.0,19385.0,750.0,15.324887617490806,4862.0,32.0,4843.0,0.0,23.0,8.0,1.0,8.0,11.0,0.0,11.0
17842,8646.0,41.4,45859.0,22201.0,1052.0,12.167476289613694,8629.0,17.0,8503.0,93.0,0.0,4.0,0.0,0.0,46.0,0.0,46.0
17844,10012.0,38.3,46512.0,24106.0,1016.0,10.147822612864562,9867.0,145.0,9815.0,97.0,0.0,30.0,0.0,12.0,58.0,10.0,48.0
17845,2244.0,43.3,40988.0,20469.0,293.0,13.057040998217468,2192.0,52.0,2229.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,10.0
17846,3537.0,46.6,43276.0,25685.0,423.0,11.959287531806616,3477.0,60.0,3522.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,2.0
17847,12150.0,42.1,43484.0,22843.0,1975.0,16.255144032921812,11583.0,567.0,11714.0,166.0,31.0,81.0,0.0,60.0,98.0,42.0,56.0
17850,602.0,41.4,36161.0,17109.0,66.0,10.96345514950166,602.0,0.0,602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17851,7741.0,46.8,33101.0,21099.0,1274.0,16.457821986823408,7680.0,61.0,7608.0,38.0,0.0,42.0,0.0,26.0,27.0,0.0,27.0
17853,3351.0,38.9,45691.0,19667.0,434.0,12.951357803640704,3350.0,1.0,3315.0,18.0,14.0,0.0,0.0,0.0,4.0,0.0,4.0
17855,959.0,39.8,51667.0,25716.0,63.0,6.569343065693431,912.0,47.0,957.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
17856,3627.0,42.9,54261.0,25772.0,354.0,9.760132340777503,3627.0,0.0,3627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17857,7501.0,46.1,50952.0,25778.0,1060.0,14.131449140114652,7340.0,161.0,7389.0,0.0,0.0,8.0,0.0,35.0,69.0,0.0,69.0
17859,3062.0,48.0,53550.0,27479.0,268.0,8.752449379490528,3035.0,27.0,2990.0,15.0,22.0,32.0,0.0,0.0,3.0,0.0,3.0
17860,2138.0,50.3,53311.0,25800.0,120.0,5.612722170252573,2138.0,0.0,2131.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0
17861,78.0,59.8,70417.0,26112.0,0.0,0.0,78.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17862,444.0,31.1,37292.0,18047.0,36.0,8.108108108108109,430.0,14.0,422.0,1.0,0.0,0.0,1.0,9.0,11.0,0.0,11.0
17864,2543.0,33.6,44806.0,17141.0,276.0,10.853322847031066,2504.0,39.0,2506.0,0.0,0.0,0.0,0.0,30.0,7.0,7.0,0.0
17865,143.0,35.9,54583.0,17618.0,38.0,26.573426573426573,143.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17866,10474.0,41.6,34508.0,16618.0,1085.0,10.35898415123162,10053.0,421.0,8366.0,1663.0,43.0,42.0,0.0,92.0,268.0,47.0,221.0
17867,175.0,46.3,63333.0,32187.0,7.0,4.0,175.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17868,1091.0,45.6,51397.0,28293.0,116.0,10.632447296058661,1091.0,0.0,1076.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
17870,14941.0,38.0,48561.0,26572.0,1407.0,9.417040358744394,14358.0,583.0,14073.0,317.0,45.0,240.0,4.0,114.0,148.0,28.0,120.0
17872,9934.0,42.2,37212.0,20177.0,1643.0,16.539158445741897,9817.0,117.0,9724.0,19.0,40.0,19.0,8.0,0.0,124.0,17.0,107.0
17876,1628.0,54.7,48235.0,28755.0,116.0,7.125307125307125,1628.0,0.0,1591.0,0.0,0.0,18.0,0.0,0.0,19.0,0.0,19.0
17878,1382.0,48.5,50365.0,25525.0,64.0,4.630969609261939,1381.0,1.0,1382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17880,70.0,51.0,26250.0,14127.0,28.0,40.0,70.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0
17881,1461.0,45.3,33512.0,20535.0,184.0,12.594113620807667,1451.0,10.0,1436.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
17884,229.0,45.6,29141.0,17364.0,51.0,22.270742358078603,229.0,0.0,223.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0
17885,187.0,57.3,58542.0,19654.0,3.0,1.6042780748663101,187.0,0.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17886,860.0,40.1,41149.0,18563.0,38.0,4.4186046511627906,826.0,34.0,742.0,32.0,0.0,0.0,0.0,34.0,52.0,0.0,52.0
17887,215.0,58.2,27452.0,18487.0,0.0,0.0,215.0,0.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17888,280.0,44.7,44375.0,22341.0,19.0,6.785714285714286,276.0,4.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17889,2662.0,45.1,51541.0,24837.0,234.0,8.79038317054846,2635.0,27.0,2554.0,93.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0
17901,23985.0,43.7,41063.0,23348.0,3334.0,13.900354388159267,23334.0,651.0,22459.0,691.0,41.0,193.0,0.0,74.0,527.0,6.0,521.0
17920,336.0,41.6,46875.0,21300.0,25.0,7.440476190476191,319.0,17.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17921,7252.0,43.8,47956.0,22013.0,577.0,7.9564258135686705,6801.0,451.0,6225.0,749.0,28.0,42.0,0.0,132.0,76.0,0.0,76.0
17922,4930.0,43.6,60270.0,27885.0,283.0,5.740365111561866,4803.0,127.0,4900.0,4.0,4.0,0.0,0.0,9.0,13.0,0.0,13.0
17923,359.0,49.1,40804.0,23852.0,47.0,13.09192200557103,359.0,0.0,359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17925,406.0,36.2,45625.0,18919.0,94.0,23.15270935960591,406.0,0.0,406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17929,1805.0,40.0,53468.0,23951.0,135.0,7.479224376731302,1734.0,71.0,1719.0,17.0,0.0,31.0,0.0,14.0,24.0,13.0,11.0
17930,399.0,38.4,33594.0,19534.0,74.0,18.546365914786968,386.0,13.0,377.0,0.0,0.0,0.0,0.0,2.0,20.0,11.0,9.0
17931,8713.0,39.9,41091.0,16470.0,665.0,7.632273614139791,8361.0,352.0,6657.0,1732.0,10.0,42.0,0.0,46.0,226.0,70.0,156.0
17933,66.0,44.8,-666666666.0,44289.0,15.0,22.727272727272727,66.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0
17934,490.0,44.0,28125.0,15552.0,153.0,31.224489795918366,487.0,3.0,483.0,0.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0
17935,1617.0,46.0,39792.0,20737.0,251.0,15.522572665429808,1617.0,0.0,1615.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
17936,836.0,33.6,40833.0,20345.0,61.0,7.29665071770335,819.0,17.0,827.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
17938,2489.0,42.7,58409.0,23520.0,116.0,4.660506227400562,2489.0,0.0,2489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17941,828.0,41.3,42813.0,21586.0,91.0,10.990338164251208,824.0,4.0,815.0,8.0,0.0,2.0,0.0,0.0,3.0,0.0,3.0
17943,336.0,57.2,51250.0,21805.0,15.0,4.464285714285714,336.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17944,259.0,29.5,42500.0,18047.0,12.0,4.633204633204633,259.0,0.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17945,177.0,49.1,42986.0,21099.0,13.0,7.344632768361582,177.0,0.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17946,215.0,62.1,15469.0,10440.0,128.0,59.53488372093023,215.0,0.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17948,4917.0,39.2,28725.0,16369.0,1161.0,23.61195851128737,4721.0,196.0,4677.0,186.0,10.0,0.0,0.0,0.0,44.0,0.0,44.0
17949,277.0,37.2,52875.0,17157.0,48.0,17.32851985559567,271.0,6.0,275.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
17951,303.0,36.8,48571.0,19053.0,0.0,0.0,303.0,0.0,273.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0
17952,211.0,58.5,22500.0,16628.0,35.0,16.587677725118482,204.0,7.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17953,430.0,49.0,41875.0,20386.0,14.0,3.255813953488372,422.0,8.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17954,4512.0,40.4,36588.0,20161.0,715.0,15.84663120567376,4440.0,72.0,4347.0,15.0,0.0,0.0,0.0,47.0,103.0,0.0,103.0
17957,281.0,51.9,34479.0,28140.0,0.0,0.0,281.0,0.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17959,1428.0,47.3,42500.0,23351.0,158.0,11.064425770308123,1420.0,8.0,1408.0,0.0,0.0,0.0,0.0,0.0,20.0,4.0,16.0
17960,3864.0,46.6,49911.0,26896.0,379.0,9.808488612836438,3856.0,8.0,3781.0,19.0,0.0,15.0,0.0,1.0,48.0,3.0,45.0
17961,7012.0,46.2,63971.0,35487.0,296.0,4.221334854535082,6955.0,57.0,6622.0,54.0,0.0,238.0,0.0,0.0,98.0,29.0,69.0
17963,9482.0,42.8,58447.0,25115.0,610.0,6.433241932081839,9408.0,74.0,9265.0,22.0,0.0,137.0,0.0,11.0,47.0,0.0,47.0
17964,748.0,40.3,46000.0,21392.0,43.0,5.748663101604278,748.0,0.0,698.0,0.0,47.0,3.0,0.0,0.0,0.0,0.0,0.0
17965,2042.0,42.6,41053.0,22358.0,209.0,10.235063663075417,2037.0,5.0,1970.0,25.0,0.0,0.0,0.0,0.0,47.0,0.0,47.0
17967,2305.0,49.3,44728.0,24537.0,182.0,7.89587852494577,2289.0,16.0,2289.0,5.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0
17968,359.0,34.5,62813.0,22531.0,22.0,6.128133704735376,357.0,2.0,358.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17970,3350.0,41.4,34358.0,18192.0,551.0,16.44776119402985,3327.0,23.0,3256.0,59.0,0.0,28.0,0.0,0.0,7.0,0.0,7.0
17972,10958.0,43.3,51074.0,26776.0,1191.0,10.868771673663078,10861.0,97.0,10922.0,5.0,0.0,6.0,0.0,19.0,6.0,0.0,6.0
17974,222.0,61.4,40227.0,22089.0,20.0,9.00900900900901,222.0,0.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17976,6929.0,40.8,30261.0,17506.0,1751.0,25.27060181844422,5766.0,1163.0,6064.0,245.0,0.0,0.0,0.0,469.0,151.0,5.0,146.0
17978,156.0,44.7,30341.0,24763.0,23.0,14.743589743589743,154.0,2.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17979,88.0,76.2,48669.0,32502.0,0.0,0.0,88.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17980,2963.0,45.3,50240.0,24934.0,319.0,10.766115423557206,2947.0,16.0,2935.0,0.0,0.0,0.0,0.0,16.0,12.0,0.0,12.0
17981,2712.0,43.9,43289.0,21464.0,368.0,13.569321533923304,2672.0,40.0,2697.0,1.0,0.0,0.0,0.0,12.0,2.0,0.0,2.0
17982,481.0,38.4,31964.0,19742.0,104.0,21.62162162162162,481.0,0.0,481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17983,1478.0,53.8,42132.0,24229.0,84.0,5.683355886332882,1469.0,9.0,1469.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
17985,1203.0,45.5,52895.0,26520.0,152.0,12.635078969243558,1196.0,7.0,1193.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
18011,5548.0,40.2,71432.0,29676.0,173.0,3.1182408074981978,5329.0,219.0,5239.0,131.0,6.0,59.0,0.0,37.0,76.0,14.0,62.0
18013,17971.0,42.8,57550.0,27196.0,1260.0,7.011295976851594,17681.0,290.0,17815.0,29.0,0.0,40.0,8.0,14.0,65.0,0.0,65.0
18014,11513.0,44.9,52755.0,25248.0,833.0,7.2352992269608265,11062.0,451.0,11126.0,321.0,0.0,8.0,0.0,0.0,58.0,23.0,35.0
18015,31728.0,30.9,44933.0,22662.0,6713.0,21.15796772566818,21969.0,9759.0,24062.0,2324.0,37.0,1062.0,0.0,3012.0,1231.0,404.0,827.0
18016,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18017,37274.0,44.0,62882.0,31975.0,3676.0,9.862102269678596,30810.0,6464.0,30832.0,2061.0,72.0,1282.0,0.0,1860.0,1167.0,147.0,1020.0
18018,32977.0,37.4,46567.0,25184.0,4669.0,14.158352791339418,27703.0,5274.0,27524.0,2108.0,150.0,426.0,0.0,1971.0,798.0,133.0,665.0
18020,20387.0,45.6,78938.0,36043.0,777.0,3.8112522686025407,18494.0,1893.0,18186.0,988.0,45.0,503.0,0.0,246.0,419.0,46.0,373.0
18030,664.0,40.8,40625.0,20843.0,67.0,10.090361445783133,628.0,36.0,664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18031,7601.0,35.5,74469.0,32356.0,431.0,5.670306538613341,6966.0,635.0,6149.0,280.0,0.0,735.0,0.0,228.0,209.0,114.0,95.0
18032,9316.0,42.0,49653.0,25074.0,766.0,8.222413052812366,8368.0,948.0,8538.0,329.0,0.0,80.0,8.0,218.0,143.0,22.0,121.0
18034,8573.0,36.4,87063.0,41476.0,407.0,4.747462965123061,8200.0,373.0,7585.0,104.0,0.0,560.0,0.0,222.0,102.0,22.0,80.0
18035,169.0,37.6,87083.0,43851.0,0.0,0.0,169.0,0.0,102.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0
18036,12607.0,46.0,79951.0,37215.0,454.0,3.6011739509796143,12282.0,325.0,12116.0,69.0,0.0,182.0,0.0,199.0,41.0,12.0,29.0
18037,7240.0,43.7,58438.0,29588.0,737.0,10.179558011049723,6583.0,657.0,6797.0,192.0,0.0,14.0,0.0,48.0,189.0,29.0,160.0
18038,2708.0,45.7,64821.0,28662.0,158.0,5.834564254062038,2660.0,48.0,2619.0,0.0,0.0,78.0,0.0,0.0,11.0,0.0,11.0
18040,15993.0,41.2,91238.0,37722.0,466.0,2.9137747764647033,14286.0,1707.0,14119.0,1006.0,0.0,381.0,0.0,212.0,275.0,0.0,275.0
18041,5298.0,41.7,68279.0,30903.0,250.0,4.718761796904492,5226.0,72.0,5169.0,43.0,0.0,23.0,0.0,16.0,47.0,15.0,32.0
18042,41921.0,35.2,45441.0,23227.0,6467.0,15.42663581498533,34890.0,7031.0,31148.0,5071.0,292.0,927.0,21.0,1809.0,2653.0,288.0,2365.0
18045,26145.0,44.9,76341.0,34821.0,1082.0,4.138458596289921,24690.0,1455.0,21604.0,1497.0,44.0,2143.0,0.0,293.0,564.0,89.0,475.0
